    5.0000000000     0.0000000000     0.0051171091 
    5.0000000000     0.1250000000     0.3968186933 
    5.0000000000     0.2500000000     0.7947028678 
    5.0000000000     0.3750000000     0.9511444261 
    5.0000000000     0.5000000000     0.9700636636 
    5.0000000000     0.6250000000     0.9512444687 
    5.0000000000     0.7500000000     0.7946947888 
    5.0000000000     0.8750000000     0.3968178844 
    5.0000000000     1.0000000000     0.0051171513 
