    5.0000000000     0.0000000000     1.3465879900     1.2012424212 
    5.0000000000     0.1250000000     1.3367599892     1.1697646905 
    5.0000000000     0.2500000000     0.5064001821     0.3903654463 
    5.0000000000     0.3750000000     0.0682054231     0.0420603924 
    5.0000000000     0.5000000000    -0.0000000004    -0.0000000003 
    5.0000000000     0.6250000000    -0.0682054226    -0.0420603925 
    5.0000000000     0.7500000000    -0.5064001683    -0.3903654353 
    5.0000000000     0.8750000000    -1.3367600062    -1.1697647008 
    5.0000000000     1.0000000000    -1.3465880128    -1.2012424529 
