    5.0000000000     0.0000000000     1.5972653720     1.5211268034 
    5.0000000000     0.1250000000     1.2296852059     1.0013981327 
    5.0000000000     0.2500000000     0.2379733976     0.1592773580 
    5.0000000000     0.3750000000     0.0045578725    -0.0016050364 
    5.0000000000     0.5000000000     0.0000006938     0.0000006487 
    5.0000000000     0.6250000000    -0.0045566768     0.0016061759 
    5.0000000000     0.7500000000    -0.2379730563    -0.1592769068 
    5.0000000000     0.8750000000    -1.2296866968    -1.0013993588 
    5.0000000000     1.0000000000    -1.5972639756    -1.5211262986 
