    4.9375000000     0.0000000000    25.3854532648 
    4.9375000000     0.1250000000    24.8500640974 
    4.9375000000     0.2500000000    24.8093459957 
    4.9375000000     0.3750000000    24.8161563429 
    4.9375000000     0.5000000000    24.8163875556 
    4.9375000000     0.6250000000    24.8161588537 
    4.9375000000     0.7500000000    24.8093508235 
    4.9375000000     0.8750000000    24.8500709123 
    4.9375000000     1.0000000000    25.3854625140 
