SERIE 0.32000 19.722928 0.026258
SERIE 0.32500 18.764515 0.036048
SERIE 0.33000 17.596031 0.046005
SERIE 0.33500 16.246032 0.055955
SERIE 0.34000 14.744246 0.065743
SERIE 0.34500 13.122722 0.075249
SERIE 0.35000 11.412310 0.084355
SERIE 0.35500 9.644646 0.092902
SERIE 0.36000 7.850129 0.100831
SERIE 0.36500 6.057889 0.108028
SERIE 0.37000 4.297205 0.114441
SERIE 0.37500 2.593339 0.119980
SERIE 0.38000 0.970838 0.124601
SERIE 0.38500 -0.550435 0.128328
SERIE 0.39000 -1.950493 0.131149
SERIE 0.39500 -3.212534 0.133045
SERIE 0.40000 -4.324685 0.134016
SERIE 0.40500 -5.276378 0.134168
SERIE 0.41000 -6.061582 0.133494
SERIE 0.41500 -6.674610 0.132014
SERIE 0.42000 -7.115743 0.129883
SERIE 0.42500 -7.385919 0.127116
SERIE 0.43000 -7.489982 0.123831
SERIE 0.43500 -7.433730 0.120076
SERIE 0.44000 -7.226619 0.115995
SERIE 0.44500 -6.879488 0.111642
SERIE 0.45000 -6.404423 0.107125
SERIE 0.45500 -5.815551 0.102531
SERIE 0.46000 -5.127700 0.097957
SERIE 0.46500 -4.356673 0.093505
SERIE 0.47000 -3.518684 0.089244
SERIE 0.47500 -2.630932 0.085249
SERIE 0.48000 -1.708672 0.081606
SERIE 0.48500 -0.769444 0.078374
SERIE 0.49000 0.171629 0.075576
SERIE 0.49500 1.099884 0.073299
SERIE 0.50000 2.000336 0.071541
SERIE 0.50500 2.861299 0.070365
SERIE 0.51000 2.615087 0.288465
SERIE 0.51500 2.649865 0.543168
SERIE 0.52000 2.995716 0.682169
SERIE 0.52500 3.221682 0.821922
SERIE 0.53000 3.358236 0.943830
SERIE 0.53500 3.425423 1.042404
SERIE 0.54000 3.428339 1.116504
SERIE 0.54500 3.374379 1.165255
SERIE 0.55000 3.269984 1.188015
SERIE 0.55500 3.123465 1.184427
SERIE 0.56000 2.942940 1.154737
SERIE 0.56500 2.736863 1.099598
SERIE 0.57000 2.513139 1.020257
SERIE 0.57500 2.279735 0.918378
SERIE 0.58000 2.043709 0.796096
SERIE 0.58500 1.811692 0.656027
SERIE 0.59000 1.589252 0.501204
SERIE 0.59500 1.381293 0.335104
SERIE 0.60000 1.191610 0.161347
SERIE 0.60500 1.023078 -0.016132
SERIE 0.61000 0.877895 -0.193268
SERIE 0.61500 0.756820 -0.366093
SERIE 0.62000 0.660598 -0.530750
SERIE 0.62500 0.588545 -0.683524
SERIE 0.63000 0.539898 -0.821101
SERIE 0.63500 0.513076 -0.940514
SERIE 0.64000 0.506322 -1.039351
SERIE 0.64500 0.517668 -1.115716
SERIE 0.65000 0.544589 -1.168243
SERIE 0.65500 0.584872 -1.196232
SERIE 0.66000 0.635978 -1.199526
SERIE 0.66500 0.695775 -1.178632
SERIE 0.67000 0.761860 -1.134445
SERIE 0.67500 0.832323 -1.068503
SERIE 0.68000 0.905170 -0.982696
SERIE 0.68500 0.978824 -0.879364
SERIE 0.69000 1.051816 -0.761042
SERIE 0.69500 1.122879 -0.630568
SERIE 0.70000 1.191113 -0.490891
SERIE 0.70500 1.255571 -0.345003
SERIE 0.71000 1.315777 -0.195922
SERIE 0.71500 1.371286 -0.046542
SERIE 0.72000 1.421733 0.100402
SERIE 0.72500 1.466978 0.242343
SERIE 0.73000 1.507114 0.377030
SERIE 0.73500 1.542073 0.502444
SERIE 0.74000 1.571916 0.616948
SERIE 0.74500 1.596928 0.719190
SERIE 0.75000 1.617230 0.808238
SERIE 0.75500 1.633100 0.883434
SERIE 0.76000 1.644757 0.944533
SERIE 0.76500 1.652437 0.991565
SERIE 0.77000 1.656428 1.024874
SERIE 0.77500 1.657002 1.045071
SERIE 0.78000 1.654444 1.052999
SERIE 0.78500 1.649026 1.049718
SERIE 0.79000 1.641019 1.036427
SERIE 0.79500 1.630763 1.014455
SERIE 0.80000 1.618543 0.985213
SERIE 0.80500 1.604700 0.950156
SERIE 0.81000 1.589587 0.910742
SERIE 0.81500 1.573496 0.868418
SERIE 0.82000 1.556849 0.824558
SERIE 0.82500 1.539953 0.780467
SERIE 0.83000 1.523211 0.737355
SERIE 0.83500 1.506928 0.696314
SERIE 0.84000 1.491479 0.658295
SERIE 0.84500 1.477164 0.624113
SERIE 0.85000 1.464330 0.594445
SERIE 0.85500 1.453225 0.569819
SERIE 0.86000 1.444076 0.550621
SERIE 0.86500 1.437127 0.537073
SERIE 0.87000 1.432514 0.529304
SERIE 0.87500 1.430366 0.527288
SERIE 0.88000 1.430738 0.530900
SERIE 0.88500 1.433649 0.539909
SERIE 0.89000 1.439119 0.553991
SERIE 0.89500 1.447008 0.572762
SERIE 0.90000 1.457232 0.595755
SERIE 0.90500 1.469622 0.622472
SERIE 0.91000 1.483999 0.652376
SERIE 0.91500 1.500107 0.684913
SERIE 0.92000 1.517687 0.719514
SERIE 0.92500 1.536517 0.755610
SERIE 0.93000 1.556261 0.792665
SERIE 0.93500 1.576626 0.830128
SERIE 0.94000 1.597338 0.867519
SERIE 0.94500 1.618121 0.904362
SERIE 0.95000 1.638656 0.940249
SERIE 0.95500 1.658734 0.974795
SERIE 0.96000 1.678096 1.007690
SERIE 0.96500 1.696538 1.038664
SERIE 0.97000 1.713876 1.067493
SERIE 0.97500 1.729979 1.094024
SERIE 0.98000 1.744729 1.118148
SERIE 0.98500 1.758058 1.139795
SERIE 0.99000 1.769900 1.158966
SERIE 0.99500 1.780291 1.175679
SERIE 1.00000 1.789235 1.190017
SERIE 1.00500 1.796801 1.202083
SERIE 1.01000 1.848187 1.267330
SERIE 1.01500 1.895642 1.342124
SERIE 1.02000 1.949892 1.436250
SERIE 1.02500 2.005346 1.550405
SERIE 1.03000 2.059753 1.681101
SERIE 1.03500 2.111712 1.824804
SERIE 1.04000 2.159157 1.977296
SERIE 1.04500 2.201704 2.133932
SERIE 1.05000 2.239072 2.289954
SERIE 1.05500 2.271182 2.440937
SERIE 1.06000 2.298398 2.582760
SERIE 1.06500 2.321420 2.711855
SERIE 1.07000 2.340998 2.825403
SERIE 1.07500 2.357806 2.921372
SERIE 1.08000 2.372790 2.998417
SERIE 1.08500 2.386578 3.055943
SERIE 1.09000 2.399571 3.094092
SERIE 1.09500 2.411944 3.113359
SERIE 1.10000 2.423773 3.114860
SERIE 1.10500 2.434780 3.099973
SERIE 1.11000 2.444673 3.070329
SERIE 1.11500 2.452957 3.027722
SERIE 1.12000 2.459170 2.974021
SERIE 1.12500 2.462816 2.911169
SERIE 1.13000 2.463594 2.841052
SERIE 1.13500 2.461223 2.765532
SERIE 1.14000 2.455615 2.686368
SERIE 1.14500 2.446862 2.605207
SERIE 1.15000 2.435155 2.523593
SERIE 1.15500 2.420861 2.442923
SERIE 1.16000 2.404415 2.364443
SERIE 1.16500 2.386408 2.289268
SERIE 1.17000 2.367440 2.218349
SERIE 1.17500 2.348123 2.152501
SERIE 1.18000 2.329145 2.092358
SERIE 1.18500 2.311108 2.038430
SERIE 1.19000 2.294581 1.991052
SERIE 1.19500 2.280087 1.950455
SERIE 1.20000 2.268069 1.916707
SERIE 1.20500 2.258851 1.889751
SERIE 1.21000 2.252712 1.869463
SERIE 1.21500 2.249793 1.855569
SERIE 1.22000 2.250200 1.847740
SERIE 1.22500 2.253886 1.845561
SERIE 1.23000 2.260751 1.848577
SERIE 1.23500 2.270642 1.856262
SERIE 1.24000 2.283304 1.868080
SERIE 1.24500 2.298441 1.883457
SERIE 1.25000 2.315729 1.901816
SERIE 1.25500 2.334775 1.922576
SERIE 1.26000 2.355198 1.945165
SERIE 1.26500 2.376581 1.969016
SERIE 1.27000 2.398526 1.993604
SERIE 1.27500 2.420626 2.018414
SERIE 1.28000 2.442514 2.042978
SERIE 1.28500 2.463829 2.066857
SERIE 1.29000 2.484266 2.089664
SERIE 1.29500 2.503537 2.111047
SERIE 1.30000 2.521419 2.130715
SERIE 1.30500 2.537718 2.148422
SERIE 1.31000 2.552307 2.163978
SERIE 1.31500 2.565093 2.177233
SERIE 1.32000 2.576040 2.188093
SERIE 1.32500 2.585150 2.196508
SERIE 1.33000 2.592476 2.202469
SERIE 1.33500 2.598101 2.206015
SERIE 1.34000 2.602137 2.207218
SERIE 1.34500 2.604747 2.206170
SERIE 1.35000 2.606092 2.203023
SERIE 1.35500 2.606355 2.197913
SERIE 1.36000 2.605752 2.191036
SERIE 1.36500 2.604456 2.182587
SERIE 1.37000 2.602693 2.172763
SERIE 1.37500 2.600661 2.161786
SERIE 1.38000 2.598548 2.149869
SERIE 1.38500 2.596524 2.137230
SERIE 1.39000 2.594770 2.124073
SERIE 1.39500 2.593409 2.110614
SERIE 1.40000 2.592574 2.097029
SERIE 1.40500 2.592357 2.083504
SERIE 1.41000 2.592857 2.070271
SERIE 1.41500 2.594104 2.057441
SERIE 1.42000 2.596142 2.045119
SERIE 1.42500 2.598993 2.033400
SERIE 1.43000 2.602629 2.022363
SERIE 1.43500 2.607036 2.012066
SERIE 1.44000 2.612165 2.002548
SERIE 1.44500 2.617954 1.993834
SERIE 1.45000 2.624339 1.985919
SERIE 1.45500 2.631237 1.978801
SERIE 1.46000 2.638570 1.972448
SERIE 1.46500 2.646233 1.966818
SERIE 1.47000 2.654157 1.961852
SERIE 1.47500 2.662224 1.957491
SERIE 1.48000 2.670360 1.953662
SERIE 1.48500 2.678468 1.950290
SERIE 1.49000 2.686490 1.947293
SERIE 1.49500 2.694333 1.944599
SERIE 1.50000 2.701943 1.942127
SERIE 1.50500 2.709267 1.939799
SERIE 1.51000 2.862726 1.779331
SERIE 1.51500 2.734507 1.843496
SERIE 1.52000 2.758356 1.787610
SERIE 1.52500 2.750756 1.744182
SERIE 1.53000 2.732596 1.703244
SERIE 1.53500 2.709608 1.661294
SERIE 1.54000 2.682572 1.618851
SERIE 1.54500 2.652369 1.576485
SERIE 1.55000 2.620132 1.534599
SERIE 1.55500 2.586837 1.493604
SERIE 1.56000 2.553580 1.454002
SERIE 1.56500 2.521266 1.415971
SERIE 1.57000 2.490758 1.379877
SERIE 1.57500 2.462808 1.345990
SERIE 1.58000 2.438013 1.314556
SERIE 1.58500 2.416911 1.285742
SERIE 1.59000 2.399797 1.259700
SERIE 1.59500 2.386922 1.236537
SERIE 1.60000 2.378350 1.216321
SERIE 1.60500 2.374044 1.199077
SERIE 1.61000 2.373834 1.184826
SERIE 1.61500 2.377447 1.173525
SERIE 1.62000 2.384537 1.165075
SERIE 1.62500 2.394694 1.159370
SERIE 1.63000 2.407464 1.156266
SERIE 1.63500 2.422367 1.155608
SERIE 1.64000 2.438864 1.157188
SERIE 1.64500 2.456444 1.160763
SERIE 1.65000 2.474607 1.166106
SERIE 1.65500 2.492876 1.172933
SERIE 1.66000 2.510823 1.180933
SERIE 1.66500 2.528063 1.189833
SERIE 1.67000 2.544274 1.199312
SERIE 1.67500 2.559203 1.209059
SERIE 1.68000 2.572622 1.218767
SERIE 1.68500 2.584444 1.228137
SERIE 1.69000 2.594545 1.236900
SERIE 1.69500 2.602925 1.244804
SERIE 1.70000 2.609582 1.251625
SERIE 1.70500 2.614616 1.257159
SERIE 1.71000 2.618123 1.261245
SERIE 1.71500 2.620241 1.263766
SERIE 1.72000 2.621133 1.264624
SERIE 1.72500 2.620963 1.263782
SERIE 1.73000 2.619929 1.261213
SERIE 1.73500 2.618225 1.256964
SERIE 1.74000 2.616019 1.251088
SERIE 1.74500 2.613488 1.243679
SERIE 1.75000 2.610782 1.234857
SERIE 1.75500 2.608064 1.224771
SERIE 1.76000 2.605461 1.213588
SERIE 1.76500 2.603096 1.201493
SERIE 1.77000 2.601035 1.188685
SERIE 1.77500 2.599356 1.175366
SERIE 1.78000 2.598116 1.161740
SERIE 1.78500 2.597342 1.148011
SERIE 1.79000 2.597068 1.134381
SERIE 1.79500 2.597301 1.121039
SERIE 1.80000 2.598030 1.108155
SERIE 1.80500 2.599226 1.095883
SERIE 1.81000 2.600867 1.084354
SERIE 1.81500 2.602942 1.073681
SERIE 1.82000 2.605395 1.063959
SERIE 1.82500 2.608197 1.055252
SERIE 1.83000 2.611318 1.047602
SERIE 1.83500 2.614698 1.041032
SERIE 1.84000 2.618312 1.035545
SERIE 1.84500 2.622122 1.031118
SERIE 1.85000 2.626096 1.027718
SERIE 1.85500 2.630197 1.025284
SERIE 1.86000 2.634404 1.023753
SERIE 1.86500 2.638693 1.023046
SERIE 1.87000 2.643039 1.023081
SERIE 1.87500 2.647430 1.023765
SERIE 1.88000 2.651841 1.025009
SERIE 1.88500 2.656258 1.026720
SERIE 1.89000 2.660668 1.028804
SERIE 1.89500 2.665055 1.031179
SERIE 1.90000 2.669412 1.033762
SERIE 1.90500 2.673717 1.036480
SERIE 1.91000 2.677967 1.039264
SERIE 1.91500 2.682137 1.042057
SERIE 1.92000 2.686223 1.044805
SERIE 1.92500 2.690226 1.047471
SERIE 1.93000 2.694131 1.050023
SERIE 1.93500 2.697930 1.052438
SERIE 1.94000 2.701623 1.054707
SERIE 1.94500 2.705198 1.056820
SERIE 1.95000 2.708657 1.058784
SERIE 1.95500 2.712001 1.060603
SERIE 1.96000 2.715236 1.062294
SERIE 1.96500 2.718355 1.063875
SERIE 1.97000 2.721372 1.065367
SERIE 1.97500 2.724286 1.066796
SERIE 1.98000 2.727116 1.068187
SERIE 1.98500 2.729882 1.069569
SERIE 1.99000 2.732586 1.070972
SERIE 1.99500 2.735242 1.072422
SERIE 2.00000 2.737868 1.073947
SERIE 2.00500 2.740485 1.075573
SERIE 2.01000 3.022385 0.846858
SERIE 2.01500 2.932461 1.075695
SERIE 2.02000 3.045196 1.099307
SERIE 2.02500 3.126463 1.168262
SERIE 2.03000 3.198475 1.259797
SERIE 2.03500 3.263923 1.362542
SERIE 2.04000 3.320996 1.472260
SERIE 2.04500 3.368323 1.585429
SERIE 2.05000 3.405475 1.698429
SERIE 2.05500 3.431654 1.808184
SERIE 2.06000 3.447031 1.912022
SERIE 2.06500 3.452559 2.007683
SERIE 2.07000 3.448864 2.093508
SERIE 2.07500 3.437522 2.168363
SERIE 2.08000 3.420287 2.231329
SERIE 2.08500 3.398566 2.282284
SERIE 2.09000 3.374045 2.321211
SERIE 2.09500 3.348162 2.348506
SERIE 2.10000 3.322209 2.364722
SERIE 2.10500 3.297161 2.370634
SERIE 2.11000 3.273765 2.367127
SERIE 2.11500 3.252570 2.355188
SERIE 2.12000 3.233720 2.335901
SERIE 2.12500 3.217334 2.310314
SERIE 2.13000 3.203368 2.279513
SERIE 2.13500 3.191701 2.244575
SERIE 2.14000 3.182186 2.206484
SERIE 2.14500 3.174580 2.166239
SERIE 2.15000 3.168700 2.124746
SERIE 2.15500 3.164399 2.082852
SERIE 2.16000 3.161451 2.041369
SERIE 2.16500 3.159714 2.000959
SERIE 2.17000 3.159128 1.962266
SERIE 2.17500 3.159483 1.925866
SERIE 2.18000 3.160695 1.892269
SERIE 2.18500 3.162762 1.861933
SERIE 2.19000 3.165463 1.835205
SERIE 2.19500 3.168730 1.812398
SERIE 2.20000 3.172429 1.793740
SERIE 2.20500 3.176457 1.779370
SERIE 2.21000 3.180724 1.769349
SERIE 2.21500 3.185136 1.763650
SERIE 2.22000 3.189577 1.762169
SERIE 2.22500 3.194014 1.764713
SERIE 2.23000 3.198402 1.771011
SERIE 2.23500 3.202715 1.780777
SERIE 2.24000 3.206958 1.793612
SERIE 2.24500 3.211167 1.809128
SERIE 2.25000 3.215373 1.826879
SERIE 2.25500 3.219609 1.846435
SERIE 2.26000 3.223933 1.867353
SERIE 2.26500 3.228393 1.889197
SERIE 2.27000 3.233035 1.911561
SERIE 2.27500 3.237920 1.934060
SERIE 2.28000 3.243034 1.956355
SERIE 2.28500 3.248394 1.978123
SERIE 2.29000 3.253975 1.999113
SERIE 2.29500 3.259780 2.019098
SERIE 2.30000 3.265723 2.037908
SERIE 2.30500 3.271757 2.055412
SERIE 2.31000 3.277800 2.071513
SERIE 2.31500 3.283777 2.086167
SERIE 2.32000 3.289584 2.099360
SERIE 2.32500 3.295131 2.111111
SERIE 2.33000 3.300353 2.121466
SERIE 2.33500 3.305136 2.130499
SERIE 2.34000 3.309453 2.138303
SERIE 2.34500 3.313216 2.144991
SERIE 2.35000 3.316404 2.150671
SERIE 2.35500 3.318989 2.155470
SERIE 2.36000 3.320954 2.159514
SERIE 2.36500 3.322328 2.162927
SERIE 2.37000 3.323139 2.165838
SERIE 2.37500 3.323411 2.168364
SERIE 2.38000 3.323230 2.170614
SERIE 2.38500 3.322652 2.172692
SERIE 2.39000 3.321766 2.174690
SERIE 2.39500 3.320651 2.176692
SERIE 2.40000 3.319396 2.178771
SERIE 2.40500 3.318097 2.180991
SERIE 2.41000 3.316832 2.183402
SERIE 2.41500 3.315695 2.186053
SERIE 2.42000 3.314742 2.188968
SERIE 2.42500 3.314042 2.192172
SERIE 2.43000 3.313644 2.195679
SERIE 2.43500 3.313583 2.199496
SERIE 2.44000 3.313890 2.203618
SERIE 2.44500 3.314573 2.208038
SERIE 2.45000 3.315632 2.212745
SERIE 2.45500 3.317062 2.217718
SERIE 2.46000 3.318827 2.222941
SERIE 2.46500 3.320904 2.228387
SERIE 2.47000 3.323248 2.234034
SERIE 2.47500 3.325813 2.239855
SERIE 2.48000 3.328551 2.245820
SERIE 2.48500 3.331399 2.251900
SERIE 2.49000 3.334315 2.258079
SERIE 2.49500 3.337229 2.264310
SERIE 2.50000 3.340108 2.270586
SERIE 2.50500 3.342881 2.276860
SERIE 2.51000 15.488218 2.421627
SERIE 2.51500 18.503189 -2.329810
SERIE 2.52000 23.110167 -4.857373
SERIE 2.52500 27.333963 -6.856938
SERIE 2.53000 30.940653 -8.607175
SERIE 2.53500 33.935400 -10.099212
SERIE 2.54000 36.303128 -11.326908
SERIE 2.54500 38.037509 -12.287698
SERIE 2.55000 39.136315 -12.983082
SERIE 2.55500 39.617561 -13.416627
SERIE 2.56000 39.502401 -13.591205
SERIE 2.56500 38.818380 -13.516829
SERIE 2.57000 37.606069 -13.208991
SERIE 2.57500 35.910274 -12.685123
SERIE 2.58000 33.779182 -11.966074
SERIE 2.58500 31.268725 -11.075184
SERIE 2.59000 28.441787 -10.035672
SERIE 2.59500 25.353942 -8.873207
SERIE 2.60000 22.071225 -7.613382
SERIE 2.60500 18.654328 -6.282267
SERIE 2.61000 15.167074 -4.907057
SERIE 2.61500 11.666121 -3.512268
SERIE 2.62000 8.206372 -2.125460
SERIE 2.62500 4.845675 -0.768047
SERIE 2.63000 1.623713 0.535415
SERIE 2.63500 -1.409193 1.765475
SERIE 2.64000 -4.220525 2.903649
SERIE 2.64500 -6.773029 3.934345
SERIE 2.65000 -9.042678 4.845359
SERIE 2.65500 -11.011780 5.626272
SERIE 2.66000 -12.657911 6.271081
SERIE 2.66500 -13.978161 6.775401
SERIE 2.67000 -14.964084 7.138286
SERIE 2.67500 -15.621367 7.361042
SERIE 2.68000 -15.953305 7.447590
SERIE 2.68500 -15.972902 7.403617
SERIE 2.69000 -15.694581 7.237314
SERIE 2.69500 -15.138148 6.958260
SERIE 2.70000 -14.326685 6.577833
SERIE 2.70500 -13.286185 6.108504
SERIE 2.71000 -12.044929 5.563012
SERIE 2.71500 -10.632910 4.955158
SERIE 2.72000 -9.080733 4.298829
SERIE 2.72500 -7.420211 3.607784
SERIE 2.73000 -5.682691 2.895576
SERIE 2.73500 -3.899387 2.174983
SERIE 2.74000 -2.101210 1.458598
SERIE 2.74500 -0.315881 0.757545
SERIE 2.75000 1.427760 0.082409
SERIE 2.75500 3.104228 -0.557566
SERIE 2.76000 4.692208 -1.154158
SERIE 2.76500 6.170315 -1.700416
SERIE 2.77000 7.520387 -2.190277
SERIE 2.77500 8.728133 -2.619320
SERIE 2.78000 9.781794 -2.984183
SERIE 2.78500 10.671765 -3.282795
SERIE 2.79000 11.394592 -3.514014
SERIE 2.79500 11.944896 -3.678064
SERIE 2.80000 12.323815 -3.775948
SERIE 2.80500 12.533522 -3.809766
SERIE 2.81000 12.579891 -3.782474
SERIE 2.81500 12.470174 -3.697769
SERIE 2.82000 12.213404 -3.559985
SERIE 2.82500 11.821553 -3.374136
SERIE 2.83000 11.307603 -3.145615
SERIE 2.83500 10.685229 -2.880199
SERIE 2.84000 9.970172 -2.583934
SERIE 2.84500 9.178476 -2.263224
SERIE 2.85000 8.325267 -1.924124
SERIE 2.85500 7.428231 -1.573381
SERIE 2.86000 6.502900 -1.217117
SERIE 2.86500 5.565262 -0.861460
SERIE 2.87000 4.630756 -0.512073
SERIE 2.87500 3.714221 -0.174374
SERIE 2.88000 2.828572 0.146829
SERIE 2.88500 1.986204 0.447000
SERIE 2.89000 1.198808 0.722297
SERIE 2.89500 0.475597 0.969539
SERIE 2.90000 -0.175322 1.185901
SERIE 2.90500 -0.746792 1.369356
SERIE 2.91000 -1.234409 1.518656
SERIE 2.91500 -1.633987 1.632549
SERIE 2.92000 -1.943911 1.711357
SERIE 2.92500 -2.163685 1.755075
SERIE 2.93000 -2.294105 1.764908
SERIE 2.93500 -2.337659 1.742132
SERIE 2.94000 -2.297852 1.688781
SERIE 2.94500 -2.179490 1.607146
SERIE 2.95000 -1.988012 1.499914
SERIE 2.95500 -1.730328 1.369959
SERIE 2.96000 -1.413503 1.220532
SERIE 2.96500 -1.045579 1.055023
SERIE 2.97000 -0.634731 0.876903
SERIE 2.97500 -0.189596 0.689649
SERIE 2.98000 0.281262 0.496740
SERIE 2.98500 0.769171 0.301574
SERIE 2.99000 1.265520 0.107400
SERIE 2.99500 1.762246 -0.082681
SERIE 3.00000 2.251716 -0.265786
SERIE 3.00500 2.725981 -0.439205
SERIE 3.01000 3.941138 -0.517383
SERIE 3.01500 4.136953 -0.511483
SERIE 3.02000 4.808446 -0.471431
SERIE 3.02500 5.367550 -0.370034
SERIE 3.03000 5.857649 -0.215461
SERIE 3.03500 6.285786 -0.014964
SERIE 3.04000 6.646228 0.224513
SERIE 3.04500 6.935536 0.495602
SERIE 3.05000 7.153240 0.789752
SERIE 3.05500 7.300301 1.097716
SERIE 3.06000 7.378338 1.409563
SERIE 3.06500 7.389998 1.715403
SERIE 3.07000 7.338468 2.005214
SERIE 3.07500 7.227316 2.269954
SERIE 3.08000 7.061718 2.500870
SERIE 3.08500 6.846985 2.691404
SERIE 3.09000 6.588656 2.836189
SERIE 3.09500 6.293663 2.931526
SERIE 3.10000 5.968483 2.975958
SERIE 3.10500 5.619756 2.969546
SERIE 3.11000 5.254613 2.913874
SERIE 3.11500 4.879344 2.812097
SERIE 3.12000 4.500293 2.668646
SERIE 3.12500 4.123463 2.488271
SERIE 3.13000 3.754596 2.277117
SERIE 3.13500 3.398853 2.041323
SERIE 3.14000 3.060696 1.787495
SERIE 3.14500 2.744371 1.522046
SERIE 3.15000 2.453687 1.251140
SERIE 3.15500 2.191378 0.981084
SERIE 3.16000 1.959982 0.717182
SERIE 3.16500 1.761865 0.464622
SERIE 3.17000 1.597576 0.227803
SERIE 3.17500 1.468596 0.010400
SERIE 3.18000 1.374498 -0.184577
SERIE 3.18500 1.315354 -0.354741
SERIE 3.19000 1.290063 -0.498620
SERIE 3.19500 1.297280 -0.615217
SERIE 3.20000 1.335295 -0.704339
SERIE 3.20500 1.401905 -0.766159
SERIE 3.21000 1.494495 -0.801545
SERIE 3.21500 1.610567 -0.811656
SERIE 3.22000 1.746986 -0.798138
SERIE 3.22500 1.900353 -0.762847
SERIE 3.23000 2.068292 -0.707831
SERIE 3.23500 2.247031 -0.635506
SERIE 3.24000 2.433682 -0.548163
SERIE 3.24500 2.624798 -0.448197
SERIE 3.25000 2.817414 -0.338016
SERIE 3.25500 3.008776 -0.220049
SERIE 3.26000 3.195833 -0.096453
SERIE 3.26500 3.376235 0.030495
SERIE 3.27000 3.547617 0.158769
SERIE 3.27500 3.708026 0.286497
SERIE 3.28000 3.855654 0.411803
SERIE 3.28500 3.988816 0.533143
SERIE 3.29000 4.106431 0.648998
SERIE 3.29500 4.207395 0.758195
SERIE 3.30000 4.291076 0.859484
SERIE 3.30500 4.356999 0.951995
SERIE 3.31000 4.405115 1.034905
SERIE 3.31500 4.435402 1.107569
SERIE 3.32000 4.448363 1.169564
SERIE 3.32500 4.444606 1.220604
SERIE 3.33000 4.424949 1.260562
SERIE 3.33500 4.390436 1.289493
SERIE 3.34000 4.342345 1.307541
SERIE 3.34500 4.282067 1.315062
SERIE 3.35000 4.211098 1.312521
SERIE 3.35500 4.131025 1.300486
SERIE 3.36000 4.043525 1.279660
SERIE 3.36500 3.950332 1.250855
SERIE 3.37000 3.853114 1.214898
SERIE 3.37500 3.753691 1.172815
SERIE 3.38000 3.653647 1.125542
SERIE 3.38500 3.554631 1.074094
SERIE 3.39000 3.458157 1.019664
SERIE 3.39500 3.365699 0.963105
SERIE 3.40000 3.278499 0.905614
SERIE 3.40500 3.197779 0.848129
SERIE 3.41000 3.124492 0.791600
SERIE 3.41500 3.059499 0.736946
SERIE 3.42000 3.003429 0.684942
SERIE 3.42500 2.956785 0.636339
SERIE 3.43000 2.919841 0.591762
SERIE 3.43500 2.892755 0.551742
SERIE 3.44000 2.875463 0.516715
SERIE 3.44500 2.867767 0.487008
